wsi,msi,dataset,patch,level,x,y,size,tumor_ratio,blank_ratio,file
training_data_02,0,train,training_data_02_l2_98304_73728,2,98304,73728,256,1.0,0.025390625,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_98304_73728.tif
training_data_02,0,train,training_data_02_l2_98304_77824,2,98304,77824,256,1.0,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_98304_77824.tif
training_data_02,0,train,training_data_02_l2_98304_81920,2,98304,81920,256,1.0,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_98304_81920.tif
training_data_02,0,train,training_data_02_l2_98304_86016,2,98304,86016,256,0.89202880859375,0.177734375,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_98304_86016.tif
training_data_02,0,train,training_data_02_l2_102400_12288,2,102400,12288,256,0.9870758056640624,0.005859375,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_102400_12288.tif
training_data_02,0,train,training_data_02_l2_102400_16384,2,102400,16384,256,1.0,0.001953125,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_102400_16384.tif
training_data_02,0,train,training_data_02_l2_102400_20480,2,102400,20480,256,1.0,0.0009765625,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_102400_20480.tif
training_data_02,0,train,training_data_02_l2_102400_24576,2,102400,24576,256,1.0,0.0009765625,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_102400_24576.tif
training_data_02,0,train,training_data_02_l2_102400_28672,2,102400,28672,256,1.0,0.150390625,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_102400_28672.tif
training_data_02,0,train,training_data_02_l2_102400_32768,2,102400,32768,256,0.913726806640625,0.404296875,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_102400_32768.tif
training_data_02,0,train,training_data_02_l2_102400_36864,2,102400,36864,256,0.7056732177734375,0.44140625,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_102400_36864.tif
training_data_02,0,train,training_data_02_l2_102400_77824,2,102400,77824,256,0.955291748046875,0.125,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_102400_77824.tif
training_data_02,0,train,training_data_02_l2_102400_81920,2,102400,81920,256,1.0,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_102400_81920.tif
training_data_02,0,train,training_data_02_l2_106496_16384,2,106496,16384,256,1.0,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_106496_16384.tif
training_data_02,0,train,training_data_02_l2_106496_20480,2,106496,20480,256,1.0,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_106496_20480.tif
training_data_02,0,train,training_data_02_l2_106496_24576,2,106496,24576,256,0.9247283935546876,0.189453125,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_106496_24576.tif
training_data_02,0,train,training_data_02_l2_106496_81920,2,106496,81920,256,0.93048095703125,0.009765625,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_106496_81920.tif
training_data_02,0,train,training_data_02_l2_110592_12288,2,110592,12288,256,0.8232574462890625,0.0009765625,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_110592_12288.tif
training_data_02,0,train,training_data_02_l2_110592_16384,2,110592,16384,256,1.0,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_110592_16384.tif
training_data_02,0,train,training_data_02_l2_110592_20480,2,110592,20480,256,1.0,0.083984375,PAIP2020/training/patch_level2_256_macenko/training_data_02/training_data_02_l2_110592_20480.tif
training_data_03,0,train,training_data_03_l2_81920_57344,2,81920,57344,256,0.7159271240234375,0.375,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_81920_57344.tif
training_data_03,0,train,training_data_03_l2_86016_36864,2,86016,36864,256,0.868560791015625,0.3974609375,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_86016_36864.tif
training_data_03,0,train,training_data_03_l2_86016_40960,2,86016,40960,256,1.0,0.375,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_86016_40960.tif
training_data_03,0,train,training_data_03_l2_86016_45056,2,86016,45056,256,1.0,0.1201171875,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_86016_45056.tif
training_data_03,0,train,training_data_03_l2_86016_57344,2,86016,57344,256,0.9936370849609376,0.4541015625,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_86016_57344.tif
training_data_03,0,train,training_data_03_l2_90112_36864,2,90112,36864,256,0.997650146484375,0.0166015625,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_90112_36864.tif
training_data_03,0,train,training_data_03_l2_90112_40960,2,90112,40960,256,1.0,0.037109375,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_90112_40960.tif
training_data_03,0,train,training_data_03_l2_90112_45056,2,90112,45056,256,1.0,0.40234375,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_90112_45056.tif
training_data_03,0,train,training_data_03_l2_90112_49152,2,90112,49152,256,1.0,0.373046875,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_90112_49152.tif
training_data_03,0,train,training_data_03_l2_90112_53248,2,90112,53248,256,1.0,0.2783203125,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_90112_53248.tif
training_data_03,0,train,training_data_03_l2_90112_61440,2,90112,61440,256,1.0,0.4462890625,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_90112_61440.tif
training_data_03,0,train,training_data_03_l2_90112_65536,2,90112,65536,256,0.9844818115234376,0.4404296875,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_90112_65536.tif
training_data_03,0,train,training_data_03_l2_94208_36864,2,94208,36864,256,1.0,0.00390625,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_94208_36864.tif
training_data_03,0,train,training_data_03_l2_94208_40960,2,94208,40960,256,1.0,0.0810546875,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_94208_40960.tif
training_data_03,0,train,training_data_03_l2_94208_49152,2,94208,49152,256,1.0,0.23046875,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_94208_49152.tif
training_data_03,0,train,training_data_03_l2_94208_53248,2,94208,53248,256,1.0,0.2177734375,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_94208_53248.tif
training_data_03,0,train,training_data_03_l2_94208_65536,2,94208,65536,256,1.0,0.12890625,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_94208_65536.tif
training_data_03,0,train,training_data_03_l2_94208_69632,2,94208,69632,256,0.780670166015625,0.1201171875,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_94208_69632.tif
training_data_03,0,train,training_data_03_l2_98304_36864,2,98304,36864,256,0.9395904541015624,0.17578125,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_98304_36864.tif
training_data_03,0,train,training_data_03_l2_98304_40960,2,98304,40960,256,1.0,0.068359375,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_98304_40960.tif
training_data_03,0,train,training_data_03_l2_98304_49152,2,98304,49152,256,1.0,0.2578125,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_98304_49152.tif
training_data_03,0,train,training_data_03_l2_98304_53248,2,98304,53248,256,1.0,0.1845703125,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_98304_53248.tif
training_data_03,0,train,training_data_03_l2_98304_57344,2,98304,57344,256,1.0,0.265625,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_98304_57344.tif
training_data_03,0,train,training_data_03_l2_98304_61440,2,98304,61440,256,1.0,0.451171875,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_98304_61440.tif
training_data_03,0,train,training_data_03_l2_98304_65536,2,98304,65536,256,1.0,0.16015625,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_98304_65536.tif
training_data_03,0,train,training_data_03_l2_102400_36864,2,102400,36864,256,0.9150543212890624,0.154296875,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_102400_36864.tif
training_data_03,0,train,training_data_03_l2_102400_40960,2,102400,40960,256,1.0,0.068359375,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_102400_40960.tif
training_data_03,0,train,training_data_03_l2_102400_49152,2,102400,49152,256,1.0,0.25,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_102400_49152.tif
training_data_03,0,train,training_data_03_l2_102400_53248,2,102400,53248,256,1.0,0.1611328125,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_102400_53248.tif
training_data_03,0,train,training_data_03_l2_102400_57344,2,102400,57344,256,1.0,0.2294921875,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_102400_57344.tif
training_data_03,0,train,training_data_03_l2_102400_61440,2,102400,61440,256,1.0,0.26171875,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_102400_61440.tif
training_data_03,0,train,training_data_03_l2_102400_65536,2,102400,65536,256,0.7042388916015625,0.0712890625,PAIP2020/training/patch_level2_256_macenko/training_data_03/training_data_03_l2_102400_65536.tif
training_data_04,0,train,training_data_04_l2_16384_73728,2,16384,73728,256,0.94476318359375,0.0029296875,PAIP2020/training/patch_level2_256_macenko/training_data_04/training_data_04_l2_16384_73728.tif
training_data_04,0,train,training_data_04_l2_20480_73728,2,20480,73728,256,0.814788818359375,0.001953125,PAIP2020/training/patch_level2_256_macenko/training_data_04/training_data_04_l2_20480_73728.tif
training_data_04,0,train,training_data_04_l2_20480_77824,2,20480,77824,256,0.726226806640625,0.091796875,PAIP2020/training/patch_level2_256_macenko/training_data_04/training_data_04_l2_20480_77824.tif
training_data_04,0,train,training_data_04_l2_28672_81920,2,28672,81920,256,1.0,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_04/training_data_04_l2_28672_81920.tif
training_data_04,0,train,training_data_04_l2_28672_86016,2,28672,86016,256,0.9016876220703124,0.1865234375,PAIP2020/training/patch_level2_256_macenko/training_data_04/training_data_04_l2_28672_86016.tif
training_data_04,0,train,training_data_04_l2_32768_81920,2,32768,81920,256,1.0,0.0009765625,PAIP2020/training/patch_level2_256_macenko/training_data_04/training_data_04_l2_32768_81920.tif
training_data_04,0,train,training_data_04_l2_32768_86016,2,32768,86016,256,0.9999237060546876,0.0224609375,PAIP2020/training/patch_level2_256_macenko/training_data_04/training_data_04_l2_32768_86016.tif
training_data_04,0,train,training_data_04_l2_36864_81920,2,36864,81920,256,1.0,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_04/training_data_04_l2_36864_81920.tif
training_data_04,0,train,training_data_04_l2_36864_86016,2,36864,86016,256,1.0,0.009765625,PAIP2020/training/patch_level2_256_macenko/training_data_04/training_data_04_l2_36864_86016.tif
training_data_04,0,train,training_data_04_l2_40960_81920,2,40960,81920,256,0.78436279296875,0.00390625,PAIP2020/training/patch_level2_256_macenko/training_data_04/training_data_04_l2_40960_81920.tif
training_data_04,0,train,training_data_04_l2_40960_86016,2,40960,86016,256,1.0,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_04/training_data_04_l2_40960_86016.tif
training_data_05,1,train,training_data_05_l2_8192_81920,2,8192,81920,256,0.9525909423828124,0.1259765625,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_8192_81920.tif
training_data_05,1,train,training_data_05_l2_12288_81920,2,12288,81920,256,0.9941864013671876,0.0009765625,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_12288_81920.tif
training_data_05,1,train,training_data_05_l2_16384_77824,2,16384,77824,256,0.843048095703125,0.0224609375,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_16384_77824.tif
training_data_05,1,train,training_data_05_l2_16384_81920,2,16384,81920,256,0.709808349609375,0.0322265625,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_16384_81920.tif
training_data_05,1,train,training_data_05_l2_20480_77824,2,20480,77824,256,1.0,0.001953125,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_20480_77824.tif
training_data_05,1,train,training_data_05_l2_20480_81920,2,20480,81920,256,0.8849334716796875,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_20480_81920.tif
training_data_05,1,train,training_data_05_l2_24576_73728,2,24576,73728,256,0.94122314453125,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_24576_73728.tif
training_data_05,1,train,training_data_05_l2_24576_77824,2,24576,77824,256,1.0,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_24576_77824.tif
training_data_05,1,train,training_data_05_l2_28672_69632,2,28672,69632,256,0.86700439453125,0.0205078125,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_28672_69632.tif
training_data_05,1,train,training_data_05_l2_28672_77824,2,28672,77824,256,0.9697265625,0.0009765625,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_28672_77824.tif
training_data_05,1,train,training_data_05_l2_28672_81920,2,28672,81920,256,0.8622589111328125,0.1005859375,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_28672_81920.tif
training_data_05,1,train,training_data_05_l2_32768_69632,2,32768,69632,256,0.9989776611328124,0.0029296875,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_32768_69632.tif
training_data_05,1,train,training_data_05_l2_36864_65536,2,36864,65536,256,0.93438720703125,0.0009765625,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_36864_65536.tif
training_data_05,1,train,training_data_05_l2_40960_69632,2,40960,69632,256,0.9803314208984376,0.0009765625,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_40960_69632.tif
training_data_05,1,train,training_data_05_l2_40960_73728,2,40960,73728,256,0.836944580078125,0.0068359375,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_40960_73728.tif
training_data_05,1,train,training_data_05_l2_40960_77824,2,40960,77824,256,0.9683990478515624,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_40960_77824.tif
training_data_05,1,train,training_data_05_l2_45056_65536,2,45056,65536,256,0.9442138671875,0.001953125,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_45056_65536.tif
training_data_05,1,train,training_data_05_l2_45056_69632,2,45056,69632,256,0.8318023681640625,0.00390625,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_45056_69632.tif
training_data_05,1,train,training_data_05_l2_45056_73728,2,45056,73728,256,0.807891845703125,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_45056_73728.tif
training_data_05,1,train,training_data_05_l2_49152_65536,2,49152,65536,256,0.9998626708984376,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_05/training_data_05_l2_49152_65536.tif
